name,id,base_experience,weight_hg,height_dm,order,game_versions,types,front_default_sprite_url,BMI
Geodude,74,60.0,200,4,115,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,124.99999999999997
Graveler,75,137.0,1050,10,117,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,105.0
Golem,76,223.0,3000,14,119,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,153.06122448979588
Ponyta,77,82.0,300,10,121,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,30.0
Rapidash,78,175.0,950,17,123,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,32.8719723183391
Slowpoke,79,63.0,360,12,125,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,24.999999999999993
Slowbro,80,172.0,785,16,127,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,30.664062499999993
Magnemite,81,65.0,60,3,132,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/81.png,66.66666666666664
Magneton,82,163.0,600,10,133,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['electric', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/82.png,60.0
Farfetchd,83,132.0,150,8,135,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/83.png,23.437499999999996
Doduo,84,62.0,392,14,137,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/84.png,19.999999999999996
Dodrio,85,165.0,852,18,138,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['normal', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/85.png,26.296296296296294
Seel,86,65.0,900,11,139,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/86.png,74.38016528925618
Dewgong,87,166.0,1200,17,140,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/87.png,41.52249134948096
Grimer,88,65.0,300,9,141,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/88.png,37.03703703703704
Muk,89,175.0,300,12,143,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/89.png,20.83333333333333
Shellder,90,61.0,40,3,145,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/90.png,44.444444444444436
Cloyster,91,184.0,1325,15,146,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'ice']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/91.png,58.888888888888886
Gastly,92,62.0,1,13,147,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/92.png,0.05917159763313609
Haunter,93,142.0,1,16,148,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/93.png,0.03906249999999999
Gengar,94,250.0,405,15,149,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ghost', 'poison']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/94.png,18.0
Onix,95,77.0,2100,88,151,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['rock', 'ground']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/95.png,2.711776859504132
Drowzee,96,66.0,324,10,154,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/96.png,32.4
Hypno,97,169.0,756,16,155,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['psychic'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/97.png,29.531249999999996
Krabby,98,65.0,65,4,156,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/98.png,40.62499999999999
Kingler,99,166.0,600,13,157,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/99.png,35.50295857988165
Voltorb,100,66.0,104,5,158,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/100.png,41.6
Electrode,101,172.0,666,12,159,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/101.png,46.24999999999999
Exeggcute,102,65.0,25,4,160,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/102.png,15.624999999999996
Exeggutor,103,186.0,1200,20,161,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['grass', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/103.png,30.0
Cubone,104,64.0,65,4,163,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/104.png,40.62499999999999
Marowak,105,149.0,450,10,164,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['ground'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/105.png,45.0
Hitmonlee,106,159.0,498,15,168,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/106.png,22.133333333333336
Hitmonchan,107,159.0,502,14,169,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fighting'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/107.png,25.61224489795918
Lickitung,108,77.0,655,12,171,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/108.png,45.4861111111111
Koffing,109,68.0,10,6,173,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/109.png,2.7777777777777772
Weezing,110,172.0,95,12,174,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['poison'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/110.png,6.5972222222222205
Rhyhorn,111,69.0,1150,10,176,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ground', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/111.png,115.0
Rhydon,112,170.0,1200,19,177,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ground', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/112.png,33.24099722991689
Chansey,113,395.0,346,11,180,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/113.png,28.595041322314046
Tangela,114,87.0,350,10,182,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/114.png,35.0
Kangaskhan,115,172.0,800,22,184,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/115.png,16.52892561983471
Horsea,116,59.0,80,4,186,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/116.png,49.99999999999999
Seadra,117,154.0,250,12,187,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/117.png,17.361111111111107
Goldeen,118,64.0,150,6,189,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/118.png,41.66666666666666
Seaking,119,158.0,390,13,190,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/119.png,23.076923076923073
Staryu,120,68.0,345,8,191,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/120.png,53.90624999999999
Starmie,121,182.0,800,11,192,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['water', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/121.png,66.11570247933884
Mr-Mime,122,161.0,545,13,194,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['psychic', 'fairy']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/122.png,32.24852071005917
Scyther,123,100.0,560,15,196,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['bug', 'flying']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/123.png,24.88888888888889
Jynx,124,159.0,406,14,200,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']","['ice', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/124.png,20.71428571428571
Electabuzz,125,172.0,300,11,202,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/125.png,24.793388429752063
Magmar,126,173.0,445,13,205,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['fire'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/126.png,26.33136094674556
Pinsir,127,175.0,550,15,207,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/127.png,24.444444444444443
Tauros,128,172.0,884,14,209,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/128.png,45.10204081632652
Magikarp,129,40.0,100,9,210,"['red', 'blue', 'yellow', 'gold', 'silver', 'crystal', 'ruby', 'sapphire', 'emerald', 'firered', 'leafgreen', 'diamond', 'pearl', 'platinum', 'heartgold', 'soulsilver', 'black', 'white', 'black-2', 'white-2']",['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/129.png,12.345679012345679
